SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag
3950151447278500736,182.43467479764428,18.639907349685842,1.1946640709419445,-15.66364910050633,-2.789069052811305,0.9644087,0.6147216,1.0072477,1.361153e-15,0.18308146,15,1.157312,1.1271667,20.223478
3950151653436921088,182.54195074365663,18.609483881997143,0.654259930456613,-1.6397602829005564,-2.815623132550286,1.0692967,0.8010498,1.0734898,1.5537322,1.5276694,14,1.3284737,0.5146847,20.212643
3950151657733114496,182.5514247765109,18.608103499854117,-0.09496240795272474,-1.7820616696330696,-2.501576013826492,0.5459718,0.40639582,1.0024372,0.0,0.0854056,16,1.2088997,0.7334385,19.592785
3950151756516239232,182.54935475508847,18.625598646751982,-2.8448394620579274,1.3348404756604457,-0.34249007654498653,1.7480198,2.5174043,0.9922666,0.0,-0.066958845,11,1.6484157,0.5067005,20.638105
3950151859595362688,182.55561207963368,18.644082973067736,-0.4439919532867565,-3.2907811277358285,-2.0535012929646754,0.8865727,0.5005047,1.059148,0.7163422,1.2980891,15,1.0865656,0.66983414,19.816076
3950151898250966528,182.57162659912584,18.649861356454494,-0.023509930290166164,-0.5193884114158857,-0.5011324359442232,0.1425892,0.11306505,0.99213743,0.0,-0.15775175,17,1.1802232,0.6645508,17.887936
3950151928314834944,182.53394634833307,18.629451228090844,0.6130558582898465,4.971769768431615,-8.135688282442763,0.31733584,0.2726203,1.0687959,0.99717534,1.6605049,17,1.2251369,1.6594429,19.024752
3950152031394147456,182.5216430877831,18.647148132846993,-0.36455875069234145,-1.6346966978032507,-1.1890197147893726,1.3734238,1.0013567,1.0929209,1.6124707,1.9476081,15,1.1528586,0.86369133,20.572697
3950152031394561280,182.5275477023262,18.64413634494895,-1.0127026409632034,-8.553382622653999,-11.851398856860348,1.384059,1.3741283,0.9195729,0.0,-1.4538226,13,1.3732754,1.851759,20.635937
3950152065753795328,182.5491133858845,18.65789780784117,-0.6971760386114715,-6.704671187261501,-6.14011451312245,0.75149566,0.54417324,1.0192696,0.0,0.45611465,16,1.3105797,1.2828083,19.917278
3950152138769134336,182.53315468718003,18.656609919466096,1.1749087039674018,-19.564282088068207,3.7138210075837,0.022822872,0.020102942,0.9653484,2.3402066e-15,-0.819175,17,1.1982907,0.83419704,14.332004
3950152138769134976,182.53839055015212,18.6631123576876,0.41299780314430923,-17.31456235704209,-6.921828778707135,0.086141296,0.07490866,1.0467737,1.2573353,1.1304007,17,1.1993722,0.8197079,16.925232
3950152173128873984,182.54267689989095,18.669600576561972,0.11235400070595103,-1.4877108124661838,-2.2060350042346033,0.15522069,0.12634584,0.95659304,0.0,-0.9193123,13,1.4515061,0.10389328,17.400906
3950152203193422720,182.59193834025888,18.64368481634683,1.0871286638165683,-36.099301444865475,-2.3123216172302374,0.781868,0.52658355,1.0369457,1.6905906,0.83173305,16,1.5362351,2.4779778,19.887388
3950152237552487808,182.6052197797752,18.66151687639404,-0.19122917051436794,-1.9389961330133956,-2.017450532277524,0.48391825,0.23509724,1.009171,0.0,0.23387136,16,1.1532017,0.96803665,19.339823
3950152271912225920,182.58985792559582,18.66050669620687,0.22821031351948873,-1.5762953105645874,-4.198737711898724,0.5102762,0.29373053,1.0103312,0.0,0.26835158,16,1.1495867,0.65057945,19.410376
3950152271912316800,182.5780968152824,18.657360690877223,-0.806263474207853,-1.411914344878739,-2.120206405130941,1.0184221,0.8562428,1.0020634,0.0,0.07451082,14,1.1343414,0.8947449,20.249088
3950152409351182592,182.59948531341053,18.679517892046498,1.4081108480756317,-18.046961990893745,-13.755636381351254,0.32701078,0.2066788,1.0116442,0.0,0.30582687,18,1.4100891,2.4792309,19.071356
3950152478070657792,182.55998346509622,18.67194914034677,0.504311658651919,1.3704198611964604,-4.39098723404371,0.65837955,0.47810602,1.0487874,0.86393905,1.1308346,16,1.1545037,0.43404198,19.732178
3950152512430486272,182.57611682146194,18.681398638471318,1.0700798219121188,0.5419074258910086,-4.893264294380715,1.358786,1.2003663,0.97102135,0.0,-0.4474372,12,1.0120091,0.6513176,20.61363
3950152581149876480,182.569041529458,18.691371211969045,0.8379272778351984,-0.452918993105333,-10.335154342450139,1.1597285,0.93364775,1.067875,0.6190291,1.3889539,15,1.30462,1.0087185,20.426064
3950152684229092992,182.57711391151724,18.6998747789993,0.21031410394809164,-11.895122374411102,-6.492454372974475,0.14771838,0.12134077,1.0510062,1.0631878,1.2702538,17,1.2101401,1.0818005,17.981358
3950152718588832128,182.59491286490274,18.704349163705107,1.0304765702083902,0.8298575234877688,-12.362305847339215,2.1855779,1.7913895,1.0332901,0.6135812,0.5808531,13,1.3088217,1.7309589,20.752623
3950152860323508224,182.49990627491758,18.671431364959275,0.504202905319629,-2.108605914028334,-1.5461351133977461,0.5881756,0.4753051,0.9856068,0.0,-0.28711212,17,1.3602169,0.71806717,19.77692
3950152860323508352,182.50635418458367,18.671049251866638,-0.163716614139393,-1.31901027643704,-5.151624358069916,0.6660228,0.51004016,0.96403986,0.08778748,-0.7180779,16,1.1680561,0.6442375,19.775269
3950152959106995456,182.51637021487255,18.67333789638764,-0.5826975788081724,0.6061450381086585,-2.761461965162424,0.9081555,0.6769947,1.0150243,0.0,0.35628533,15,1.1717061,0.6188412,20.206142
3950153032122199936,182.47970231066114,18.665069798037194,0.9778651204512905,-64.65405055493635,-3.576652531119345,0.020285495,0.018168919,0.962074,0.0,-0.9141429,17,1.1906631,0.651988,13.991346
3950153062186212352,182.4967506617348,18.681730882527493,0.21588063844794841,0.11861555723885805,-4.163416544424515,0.3335916,0.28444102,0.98569477,0.0,-0.3111641,17,1.1534837,0.6939926,19.114185
3950153130905689216,182.48180103161377,18.685269471329534,0.1147801914655488,-3.492723830458872,-15.09327356007675,0.55632013,0.37967753,0.9558805,0.0,-0.9823829,15,1.1919214,1.5740414,19.503296
3950153199625169408,182.51236166824813,18.703361386412368,0.10627725275386124,-0.17473658870802913,-21.62333600432876,0.10265525,0.09554791,0.9859757,0.0,-0.3164958,17,1.2046622,0.7616482,17.455267
3950153268344731648,182.50669825192728,18.70973121235512,0.02177787716356488,-27.87789291360672,-6.670156945452741,0.95914483,0.80598384,0.94797784,0.0,-1.0895313,15,1.1842821,1.5859184,20.259092
3950153272640369536,182.50581090564106,18.706071864879387,1.399781134574629,-16.18124800243305,4.17259184836311,0.03252833,0.029539896,0.97460675,0.0,-0.59308934,17,1.2206413,1.1025124,15.171778
3950153302704381952,182.54325640743508,18.690745250414196,1.2012096467877755,-12.928804480021183,-7.30127595402434,1.0041524,0.74743867,1.0841227,1.6971811,1.844817,17,1.4354413,1.8180428,20.219141
3950153474503078016,182.58739024390036,18.719138692265535,0.3021595570027686,-0.8474190363386588,-4.344829689736391,0.46103534,0.23584221,0.9953276,1.251196e-15,-0.07687117,17,1.1190101,0.60617256,19.355673
3950153891115674240,182.38483777876888,18.619604950511352,1.563137529549881,-23.67767608399434,-18.169623361766213,0.052779045,0.04471875,1.0686249,1.4679655,1.6703286,18,1.2783338,1.5831032,16.198124
3950153989899001472,182.38490761169575,18.632879399391864,-0.4059039269759222,-1.6659914851450703,-4.0276390968872535,1.1685106,0.9367101,1.0474025,0.011556461,1.0009001,17,1.2462914,0.68203735,20.606283
3950153989899139072,182.3986497131049,18.635407871435127,0.18003283871684236,-6.561397427535982,-2.4620351974872334,0.19399023,0.15987162,1.00613,0.41437978,0.17454037,18,1.2040522,1.3369942,18.434486
3950154986331556864,182.34049621198739,18.657333990296515,-1.3238107188862134,-11.86863705315106,-0.03421704352450171,0.73238367,0.63797307,0.9178574,0.0,-1.790938,16,1.1723506,1.8595467,20.238985
3950155055051035648,182.33754071345678,18.671429974369545,0.20876861340334824,-5.315999412180684,-0.45240740656901673,0.76279473,0.64708495,1.098132,1.5543764,2.1897054,15,1.3528314,1.5560436,20.21555
3950155089410993024,182.35243863412944,18.67911056523703,-1.579347995089363,-0.13371138114200967,-0.605290717387873,0.83421516,0.91675663,1.0741012,0.47243163,1.5329899,15,1.3527699,0.79961014,20.323957
3950155093706501376,182.35330217493808,18.679259984438033,0.7116678886911166,-13.41437134885979,-7.110191217142401,0.07171278,0.06932965,1.0499818,0.59766245,1.1848482,17,1.2288833,1.0597172,16.80216
3950154024258740352,182.39771432149013,18.643284145622058,0.13160009755110214,-1.3948759526309429,-2.013291781321653,0.17727794,0.14576386,1.0659524,0.58777386,1.612313,18,1.2190608,0.9220314,18.311096
3950154024258878080,182.40558900604097,18.637453468397613,-0.6324316073722284,-15.834758794353949,-10.34383199631314,1.1599365,0.7664667,0.95234424,0.0,-1.0039183,17,1.3121377,1.3965473,20.543118
3950154024258914176,182.40192258222393,18.637737218194943,2.1886889501831988,-12.05690456435728,-4.257922219809137,1.0552155,0.6995172,1.0700765,0.9546825,1.4556984,16,1.439512,2.323248,20.196373
3950154058618478464,182.38106340510456,18.63580189452703,0.4409844099594921,-0.3210264234922897,-1.736621976441857,0.6599338,0.48589024,1.0380884,1.2865903e-15,0.8663269,15,1.1551428,1.4109955,19.838755
3950154058618478592,182.37459230056734,18.64259634079155,1.3685021094958805,1.7593140181677374,-0.6313068110611846,0.2930364,0.2316522,0.9313187,0.0,-1.634144,17,1.3082441,2.042286,18.976793
3950154264776909568,182.36890460252152,18.64794266824581,0.18521925467153494,-0.31155936347362145,-2.110448388631349,1.5277586,0.8749633,1.0202922,0.38120407,0.43315285,13,1.4097359,0.69834137,20.516356
3950154264776909824,182.3742252858572,18.6517626085104,1.821992920357605,-0.6003569789264203,-1.0213095139475172,0.9574213,0.63619536,1.0450424,0.0,0.9361199,14,1.2410535,0.7879276,20.25247
3950154337792257024,182.35611001518853,18.663515884037807,-0.1063826122497887,-1.3810262015953074,-4.047621778543812,0.122851275,0.11230243,0.9542856,2.3977948e-15,-1.0640374,17,1.2217687,0.99685097,17.757765
3950154543950687872,182.43660665189364,18.67560872317604,2.1788414489148513,-24.088806004825546,9.567842863325321,0.10922877,0.08686719,1.0549431,1.4722652,1.3610095,18,1.4211571,2.447485,17.400667
3950155261209324032,182.3217692135972,18.68334138014553,0.6407559647979543,-1.5879928334982145,-2.4152490111445233,0.95233226,0.829859,1.0415148,0.7945838,0.9428413,17,1.4679817,0.4833603,20.454346
3950155540383100416,182.38086959706024,18.694902474979262,0.1817246684949715,1.7962575525105304,-20.316255059549952,0.07789484,0.06839185,1.0217363,0.1792078,0.52490395,17,1.1932846,0.725811,16.97967
3950155742245664768,182.39055955530688,18.73635011315884,1.6779184805823726,-11.638289569918648,11.957393772613226,0.088308394,0.07598844,0.96711445,0.0,-0.77999675,18,1.333526,1.9332905,17.24328
3950156085843191168,182.47540764639962,18.69759844069994,-0.36795685689264696,-1.738783216923178,-1.8503034717288342,0.24432792,0.21489029,1.0171078,0.0,0.43521196,17,1.2080634,0.94153595,18.760496
3950156188922493056,182.47743172684085,18.714004129828407,-1.2357307458400293,-0.36928926734746614,-1.7466454765285708,1.392545,0.9991413,0.9584737,0.0,-0.7560212,14,1.0825155,0.98721886,20.617731
3950156326361361536,182.44493214520887,18.709924658387344,1.1267672019009112,-54.96014168138154,6.90104822286756,0.2822406,0.21857753,0.97885096,0.0,-0.47786063,18,1.351454,2.1800194,18.920433
3950156365016822400,182.45369071370592,18.720929672376677,-0.04116894034242546,-1.5215019516587909,-0.5648977621631811,0.06495765,0.05923229,1.0451791,1.0672275,1.0594862,17,1.2472174,1.310936,16.4291
3950156365017241088,182.4544325123664,18.715755063089752,0.28243272888738025,0.41270654247358285,-0.3677159990336307,0.6227303,0.3688912,1.0209711,1.3835472e-15,0.46176186,15,1.4472053,0.4812603,19.455189
3950156463800317440,182.46552164095232,18.72580900333083,0.05044282505260441,-2.0941082587503717,-0.1948401393970871,0.14730972,0.13513172,1.0365027,1.2368115,0.87486815,17,1.2105172,0.9663696,17.934145
3950156498160139392,182.47131933129089,18.734667031577857,0.8219976491196126,-6.970295945189536,-4.636540418633274,0.31447652,0.2630309,0.9679661,1.205349e-15,-0.731167,17,1.2014146,1.3792782,19.018461
3950156502456194688,182.47019160602994,18.735334261403075,0.19637455777528925,3.3856237998511265,-18.558328496810425,0.15668266,0.14220689,1.0025054,0.0,0.08782673,17,1.1993712,0.9840622,18.094246
3950156635599103488,182.5101649859664,18.740423847406586,4.5456329266394615,27.712837705377133,-27.403884501429555,1.0037007,0.720073,0.9569892,0.0,-0.91877717,16,1.6768433,2.6520138,20.327467
3950156669958748672,182.50087660194114,18.73903021955269,-0.024272084144475445,-1.8959147823946898,-2.1076446584927604,0.2580267,0.22996084,1.0739537,1.5368563,1.7724686,17,1.2332519,0.86771584,18.732166
3950156669958749056,182.48507726822504,18.74187418802548,0.6478827988679418,-11.930952352477696,-10.365412205982013,0.64199656,0.42024603,1.0593197,0.70651466,1.2749623,15,1.4702272,2.2907581,19.5558
3950156742973406848,182.5268603328433,18.74500960919427,0.41628800286500367,-1.6147879547175537,-4.763742593985336,1.5994719,1.0356059,1.0192279,0.091526136,0.39788663,14,1.5699828,0.2518978,20.635998
3950156777333683968,182.5371932656365,18.752381233979737,1.4208116044408214,-14.15419695694231,-3.7358345155650223,0.17047223,0.14227845,0.968101,0.0,-0.72936004,17,1.3757031,2.2818336,18.171131
3950156807397703680,182.514866123991,18.75246687464437,1.4474473585990788,-23.142750502094543,-27.444568555280085,0.77412826,0.6673311,1.0016357,0.0,0.06617305,17,1.1590174,1.2627068,20.095037
3950156841757445504,182.5302825860865,18.77649844184456,1.792250122599013,-23.23617757021324,-21.946187264237075,0.63684386,0.3895282,0.9888987,0.0,-0.21888006,16,1.4290221,2.5325356,19.721462
3950156846053161088,182.52489067164242,18.771435633350155,0.12219433373022429,-2.1285214356207627,-5.047762835428032,0.100358814,0.0821363,1.0699,0.42782816,1.6081578,17,1.1849649,0.78100014,17.267515
3950156876117272192,182.48493816705306,18.752369993588626,0.2759996984913108,-20.949353408760892,-4.731023598579067,1.5775506,1.190377,1.0620525,1.3827082,1.1460314,15,1.4490652,1.9921856,20.655235
3950156983492532352,182.47570125366107,18.772502158494678,0.5196453918708546,-2.5718359248210008,-2.4227568144181792,0.16415478,0.15238301,1.075358,1.2737586,1.7742449,17,1.2272066,1.3217354,18.083551
3950157017851852672,182.50396812786516,18.775717959942444,0.9056208707354654,7.498793650196611,-51.77900323824421,0.03195385,0.029328693,0.95631987,0.0,-1.0131638,17,1.2031119,0.8361273,15.068715
3950157047915876736,182.51891251909723,18.784542635560946,0.26271845122772336,-7.130742366047367,-3.432369938065164,0.50290984,0.3722104,1.0221186,0.5017667,0.5027813,16,1.0850536,0.7600174,19.390049
3950157116635354112,182.50639760355364,18.79320006183533,-0.12646085573396923,-1.2939996025853149,1.5583378132592591,0.8766843,0.7571982,1.0215914,0.77540576,0.48876113,16,1.1920707,1.3674068,20.257397
3950157116635354368,182.50518785822132,18.79617561081408,0.9552361785117878,-1.8437744104438623,-7.951923755074585,0.2865933,0.2582116,0.95068294,0.0,-1.1678984,17,1.3954277,2.3255444,18.985266
3950157116635431296,182.5024556568363,18.783959871598356,-1.1740011018484084,-0.9422788834957869,-12.65889188769331,1.1496778,0.9792245,0.97235566,0.0,-0.490261,15,1.2810919,1.1556702,20.471315
3950157189650543360,182.42493146982812,18.741224956131532,0.9391000089889722,7.024874454904905,-10.671358357572219,0.09270757,0.078724444,0.91909677,0.0,-1.906091,18,1.2467436,1.2819195,17.259558
3950157357153519360,182.42519143991174,18.76715976732924,1.6274573780990025,-40.15164940461012,-35.35973123323797,0.37704226,0.24870391,1.0807192,1.4613645,1.9234438,18,1.4700602,2.6967201,19.024555
3950157700750904064,182.45894926638667,18.773239439236725,0.014819052646484643,-1.788119546481056,-2.0058158665764605,0.12138058,0.11304625,1.0549358,1.1546111,1.3388844,17,1.2200916,0.98983,17.671202
3950157803830472832,182.4646728886978,18.789761601436314,1.5867715105921536,-14.949060208192636,-7.384480670821827,1.6654652,1.0367808,1.0843121,0.87311834,1.6088781,13,1.5725868,2.23275,20.46442
3950157906909699200,182.47130095572206,18.80188137093475,2.529462951326454,-27.6285936373695,-12.096068954748521,1.3937937,1.0930233,1.0314518,1.059357,0.6099104,15,1.9139353,2.0998936,20.539333
3950157975628813440,182.43775461043876,18.794285736881985,0.1410423620495776,-0.6907303449779415,-6.116384844732579,0.19917575,0.17715086,0.970742,0.0,-0.6854816,16,1.126525,0.7128258,18.4817
3950158009988552576,182.44732927314263,18.80092391584806,-0.7820158689249646,-2.7618745758684935,-1.1902140576586053,0.7061869,0.6395834,0.9698801,0.0,-0.6167226,16,1.0734973,0.50038147,20.017366
3950158014284265472,182.4476418106466,18.803583451071436,0.5415494212891294,-25.718262166559985,-7.836358679326128,0.05874411,0.05720697,1.0510405,0.09446999,1.2507756,17,1.2103868,0.943511,16.468502
3950158044348577152,182.42651423267887,18.798471248274137,0.8016245135733927,-2.849333149328626,-6.292703892063469,1.3983246,0.8346863,1.0231808,2.6445953e-15,0.527364,15,1.4970317,0.76262856,20.632334
3950158078708031232,182.4351956020363,18.815584535612324,0.8874191129789011,-2.6646451145847236,-15.409080658664259,0.83601123,0.5032496,0.9973922,0.0,-0.026912512,16,1.283327,1.0627499,19.889786
3950158834621909760,182.69203920244792,18.736272445625072,0.20740246353681177,-3.929045712189512,-3.0780318731216276,0.30459923,0.18874386,0.9808669,0.0,-0.42691657,18,1.2241582,0.7575989,19.064756
3950158181787321472,182.44600035533668,18.82159056781359,-1.9470998495580842,2.560672265538955,-2.87721508496526,2.3210742,2.2282264,0.9561119,0.0,-0.6140531,12,1.3516605,0.56032944,20.675915
3950158220442696320,182.46154683371122,18.824100578009276,1.2773566772864267,-5.759479978195262,-1.847018567645087,0.04247735,0.0364437,0.97751415,0.0,-0.49376023,17,1.2235274,1.0567837,15.562371
3950158250506706176,182.64111038657646,18.68733734483186,0.46666531135083,-9.13512695230929,3.1271258281809264,0.24616687,0.1657354,0.9989057,0.16633974,0.0022716527,18,1.2430631,1.0753365,18.833153
3950158284866446848,182.64527710867372,18.700398977625017,0.21370857307985694,0.5955629747710405,-3.3081586363957496,0.68861365,0.36620638,0.9758762,0.0,-0.51748556,17,1.1701996,1.190197,19.945557
3950158422305402752,182.6639222379345,18.71908180852027,-0.40724714332756035,-3.7910936875481434,-3.7533178491848878,0.5875357,0.3257752,0.89513254,0.0,-2.3484225,17,1.0813698,0.5601349,19.765953
3950158422305403264,182.66860939972577,18.72055265527224,-0.12271036789103722,-2.035701962402397,-4.986712653977573,0.1456269,0.112057604,1.0106734,0.0,0.28545803,18,1.1631068,0.7702732,18.152702
3950158422305403520,182.67488000005764,18.722014842185562,-0.2167659270637124,-1.9311346563743395,-20.37630096482353,0.90970975,0.66508096,0.97285455,0.0,-0.5220927,15,1.3449126,1.8702259,20.254679
3950158426601259776,182.66588411235088,18.726843105323297,0.9109767369946206,-7.833244008213949,-4.228185926274311,0.056692895,0.045046844,1.0499448,0.033906553,1.2267272,18,1.2343841,1.2110338,16.439962
3950158495320736256,182.65731890294373,18.725538521542383,0.05952635480832218,-4.051036521967115,-3.8984592362727923,0.1398465,0.09718867,1.0334935,0.0,0.84180844,18,1.2069086,0.87026596,18.060562
3950158701479167104,182.64583388942873,18.74322456738811,0.9611823848728072,-11.54122295142804,-16.262312378398526,0.8116666,0.37974128,0.9910215,0.0,-0.16752043,16,1.3922409,1.3113041,20.03279
3950158941997336192,182.70289519529808,18.7553151417217,0.5167497994717726,-0.125558831673437,-1.1977046638144666,0.03984798,0.03076956,1.0211625,0.0,0.55348015,17,1.1927625,0.74790955,15.771766
3950159178219301120,182.65554714756266,18.77167731625488,-0.008173539630539699,-1.8031893376932087,-2.3620000218389596,0.2306166,0.16320893,1.0081757,0.0,0.22692022,18,1.2210022,0.94787216,18.80373
3950159212579037568,182.67843580469474,18.763396782630004,2.2727952201399955,-41.50644936778031,-10.002922222954973,0.112310864,0.09735883,1.045516,2.3402066e-15,1.1248047,17,1.3312944,2.037548,17.573309
3950159212579039104,182.6791115401337,18.770641912906676,0.47137121762680745,-16.241229007972542,-7.035963969593851,0.7182434,0.4637229,1.0273212,0.14963858,0.6437445,16,1.3472964,1.882719,19.924753
3950159384378079104,182.6030711036475,18.732686784048557,0.2827245511747599,10.91512001075686,-23.553206046250356,0.2436624,0.16209953,1.0197685,0.0,0.5226085,18,1.1867518,1.0795364,18.878658
3950159418738465024,182.58628304016545,18.738683974787065,0.032911988659816205,4.49471688739053,-23.7521316688192,0.69672406,0.34272954,1.0614078,0.5048526,1.3865896,17,1.265051,1.3724327,19.848005
3950159453097557504,182.59781224370366,18.749003106892758,0.04843803191788089,-0.5873123113014698,-4.3374203960141955,0.41321936,0.21547472,0.986643,0.0,-0.2855238,17,1.1199669,0.68722343,19.285799
3950159560471576960,182.60324948606618,18.754997582102444,2.471314673296461,9.1289354780022,-36.698528671638975,0.72533596,0.3379597,0.9440948,0.0,-1.2778734,16,1.5590373,2.6630554,19.858774
3950159624896249984,182.57702962385395,18.75396168978862,-0.12221726829953845,-2.4605784168983025,-4.510799818185017,0.39044505,0.21407895,1.0238899,0.0,0.5816526,17,1.1975304,1.5046234,19.080273
3950159732271317376,182.57023986037518,18.761981555431575,0.6595091848736471,1.1659872578455186,-15.499046355518061,0.079744294,0.064505816,0.97496253,0.0,-0.5918686,17,1.2209582,1.1607971,17.004631
3950159831054682624,182.58241039386883,18.77227297679219,-0.05126537390099358,1.2345611925186817,-10.008611333496399,0.22811174,0.15532923,1.0177252,0.0,0.45193633,18,1.2507333,0.96198463,18.689854
3950159899773952256,182.63193466859852,18.77430808147766,-0.550798143329894,-5.9903552569350875,-7.213173200880003,1.8963406,0.9667508,1.0102623,0.0,0.22144304,13,1.3317056,0.59527016,20.719107
3950160002853024640,182.63582236746723,18.78431461883294,-0.3567002506238778,-4.0884621367223195,-3.3657593939216586,0.22302736,0.14609778,1.0531604,0.7429505,1.3202075,18,1.1713136,0.497715,18.681229
3950160110227393664,182.64704419953992,18.79125651926947,2.085213466830189,-19.482170724994702,-21.777213039331315,0.63269764,0.3123044,0.9866612,0.0,-0.27561653,16,1.5021915,2.4313297,19.685312
3950160140291982720,182.6560275502871,18.8098289076544,0.8731759359608318,3.1557740146884172,-8.554507458555085,0.85020506,0.39538354,1.0238988,0.0,0.5268453,16,1.3663355,1.7614651,20.019184
3950160144588179840,182.65877511546555,18.815836045135274,0.4151605287236738,-9.183100807600516,-11.101732032738845,0.043402568,0.032121975,0.9538394,0.0,-1.031657,18,1.2012972,0.8496332,15.795298
3950160178947917312,182.61438897747357,18.79006553318951,0.8152592274604111,-5.875859285809183,6.244355332926084,0.07669665,0.04891751,1.0074602,0.0,0.20843019,18,1.243572,1.2306843,16.818113
3950160243371337216,182.60805721118444,18.796667497271496,0.6735916424828962,-5.512601306424776,-4.325396908349206,1.0780628,0.60279757,1.064706,0.8799233,1.2630128,15,1.2528702,0.619997,20.347418
3950160453825824640,182.72295735091072,18.762072271128453,3.5789674519059615,-14.598265181856995,-17.634511093752756,0.021936461,0.01703041,1.05238,0.0,1.3441826,17,1.2687757,1.476593,14.359938
3950160586968577024,182.75215220551829,18.78668847330389,0.5503243395877015,0.33643606170678303,-5.329268978202819,0.65601915,0.30624366,0.9938851,0.0,-0.11882618,17,1.1966773,0.7353878,19.919106
3950160690049192832,182.74881550730584,18.81375049042515,0.3128417407529345,-0.12175166797653765,-6.471169061364314,0.96386755,0.49254733,1.0450917,0.12964995,1.0169818,17,1.3226802,1.7657223,20.478102
3950160763063470848,182.71293407589863,18.801001899362817,2.459606330641173,-26.91436173319067,0.8515251400624311,0.030878987,0.023688754,0.98021126,0.0,-0.46337962,17,1.2687999,1.5337391,15.112424
3950160763063534464,182.70958941422182,18.799937466641317,-1.6399869850564464,-1.3944026365275988,-4.218067089668748,1.1610056,0.9795951,1.0590253,0.0,1.1824765,15,0.94336575,1.0681839,20.548851
3950160793127010688,182.68865889309265,18.80609807761622,2.0972190128104375,12.464665732236837,-1.1942271005798692,0.46495798,0.25423273,1.0642506,0.32185394,1.5061895,16,1.5092642,2.5543957,19.377682
3950160827488026496,182.70477523618132,18.813194388903398,1.313888684481654,-20.131449124857546,-3.7115402837710336,1.6587509,0.7929705,1.0672438,1.203685,1.3072942,13,1.556894,2.5784817,20.398504
3950161072301116544,182.75616915683622,18.81158721236769,1.9886856749946598,-2.644399438366707,-4.928014781643998,0.14178345,0.08110263,1.0474607,0.07908562,1.2411598,18,1.3679998,2.2455025,17.897978
3950161171084308352,182.79906487577793,18.84416984676896,1.371500858909915,-0.29438724075802997,-7.703025322955196,0.6766682,0.3225433,0.9443455,0.0,-1.289204,17,1.3857615,1.8346901,19.923037
3950161278459546880,182.74291844020635,18.831554347328275,0.2479520885110203,-3.3611503621814385,-4.098480786882241,0.15922846,0.09422132,1.0195334,0.08230689,0.52399224,18,1.1753696,0.94514847,18.22956
3950161347179023744,182.73510244940505,18.839731650108757,1.4591572502864325,-12.889768836596206,10.062844441649794,0.1322862,0.077584304,0.9842132,0.0,-0.35842422,17,1.3181877,1.8897724,17.657763
3950161381538762368,182.74772402614062,18.84965024848183,1.3572597280634466,-24.288330980396907,-5.354454533721766,0.015018242,0.009786329,0.9213571,0.0,-2.0061028,18,1.1875255,0.6662855,13.053216
3950161381538762496,182.75355820800837,18.85136620741944,1.4880701051914453,-26.174641502995705,-0.8732033536279681,0.036139797,0.02417238,1.0206372,2.2364745e-15,0.54896677,18,1.2346256,1.2261086,15.571554
3950161450258557184,182.78088647072548,18.856024712624844,1.0229577728802706,-9.760640173051609,-7.8429523419453755,0.15446758,0.094123274,0.9405051,0.0,-1.4819629,18,1.3179208,1.9736214,18.1848
3950161720839952640,182.70791717526285,18.839147064461407,-0.02401717863835568,1.1063926205137202,-9.254356742073597,0.40643787,0.2186169,1.0827748,1.0693219,1.9231309,16,1.2143414,0.84864044,19.218027
3950161789559431168,182.6958342084733,18.8479174827648,0.8500477893194109,-10.928364921121965,-10.029443678813813,0.670575,0.36563468,1.0778747,1.1443634,1.8350548,17,1.1947901,0.9427223,19.912462
3950161926998519040,182.66659783979142,18.848891928945587,-1.947446962848728,-0.351324397617097,-1.9168705412592377,1.2390606,0.81211764,0.98191756,1.461855e-15,-0.3183413,15,1.3084972,0.49341393,20.390911
3950162236236035072,182.75128935601364,18.874158417213675,-0.27656139679002395,-0.6215572847598885,-4.58231671145914,0.6456567,0.3379035,0.96979225,0.0,-0.6836233,17,1.220814,0.8684826,19.974155
3950162446690652032,182.6962673187888,18.879107356189714,1.2065956670611329,-21.315655783533604,-13.274331466220145,0.2580211,0.16470295,0.9562102,0.0,-1.0570812,17,1.3649921,2.1788883,18.835047
3950162545475041152,182.7405461796684,18.899734215787525,0.8136611920925834,-6.061742495603145,-5.425734010316417,1.3762228,0.53704536,0.9727831,0.0,-0.5485821,15,1.4467733,1.5799618,20.338892
3950162579833424512,182.7101055800627,18.900361590156297,-0.06700251268472164,-1.8548180484457677,-0.9279099420306249,0.31675678,0.17885214,1.0614175,1.5602008,1.4771314,18,1.1301136,0.23191452,18.889751
3950162652848945408,182.55275068958886,18.768306304593047,0.4358053715285174,-2.1665159662596896,-9.996955929230621,0.09578488,0.07501849,1.0224035,0.37629554,0.57048464,17,1.2020024,1.1548061,17.23986
3950162717272707328,182.5358170922031,18.78272396079163,0.3885361141367896,-2.190163293761798,-1.2756386614761297,0.13322206,0.10944393,0.9581527,0.0,-0.9337146,16,1.1969032,1.0044327,17.702501
3950162820351924224,182.58273060317777,18.802440922252806,0.6792538800397031,-8.952280548587067,1.2427659538551525,0.26058424,0.15999869,0.96994483,0.0,-0.6919614,17,1.203892,1.2096596,18.845087
